id,prediction
MnPtNaHgF6,-2.051026
LiNaCdSnI6,-0.9924881
CuRbLiTlBr6,-1.1642401
MgCuCaTlCl6,-1.8006847
CuAuLiMgCl6,-1.328542
LiGaNaAgCl6,-1.4291836
RbEuNaFeBr6,-1.3147027
BeAgSrTlBr6,-1.521452
CsAuZnPbCl6,-1.2580805
CuEuZnAgBr6,-0.82721263
RbBaNaSrBr6,-2.1457458
CuCdNaSnF6,-2.4448967
SnBaCuAuCl6,-1.2712252
CuGaAgTlCl6,-1.2699196
CuCsRbBiCl6,-1.5001931
MgCuNaFeBr6,-1.1827581
RbSrCrAuCl6,-1.5996474
LiRbNiPtBr6,-0.9706135
BePbNaCsI6,-1.5995197
ZnHgCaAgCl6,-1.5200409
NiCdLiRbBr6,-1.3843262
NaTlBaHgI6,-1.1340144
LiCsMgTiCl6,-1.970533
RbHgLiMgBr6,-1.44854
CaPbLi2F6,-3.3435645
Rb2LiLaI6,-1.1837933
ScAgCu2Cl6,-1.3480932
Cs2InAuI6,-0.9287629
NaPbLiSnI6,-1.0621152
MnCsLiZnF6,-2.7085156
BeCuAgHgF6,-1.8959808
BaTlRbHgBr6,-1.6304023
CdCsMgCuF6,-2.6301217
CrCuLiMnF6,-2.5088997
LiHgBeFeCl6,-1.3026701
BaAuBeAgCl6,-1.3414285
LiAuFeNiCl6,-0.9705223
SrAgCoRbF6,-2.5144742
NaEuHg2Cl6,-1.3678181
LaHgLiCuCl6,-1.2218721
MgRbNiCsI6,-1.4819567
FePtLiHgF6,-1.9150683
RbSnNaPdBr6,-1.2108996
LiFeZnRbF6,-2.4395719
CaPtLiCuF6,-2.3726683
CuRbZn2Cl6,-1.2642171
NaZnLiHgCl6,-1.4787169
RbEuNaAuI6,-0.9527229
NaCdLiSrF6,-3.1855779
NaHgFeRbCl6,-1.4595985
LiSrFeTlBr6,-1.5376611
Rb2SrSnBr6,-1.7402804
LiAuSnBaCl6,-1.4956778
CuZnMgHgCl6,-1.28158
BeHgMgCsCl6,-1.7257665
Cs2CaPdI6,-1.2199998
CsEuLiNaI6,-1.2537992
